"unique_coord_key","lat_rounded","lon_rounded","source_count","sources","station_ids","station_names"
"47.4141998291016,16.0228996276855",47.4141998291016,16.0228996276855,1,"ÖAMTC","1210211","Glanzvoll Auto-Aufbereitung"
"47.415901184082,11.8794002532959",47.415901184082,11.8794002532959,1,"ÖAMTC","1201523","Tankstelle Rieser"
"47.4174995422363,9.84939956665039",47.4174995422363,9.84939956665039,1,"ÖAMTC","1201634","Auto Gemo"
"47.418399810791,12.4216003417969",47.418399810791,12.4216003417969,1,"ÖAMTC","1148959","BP"
"47.4193000793457,15.2739000320435",47.4193000793457,15.2739000320435,1,"ÖAMTC","1164088","Tankstelle Marcher"
"47.4196014404297,9.65929985046387",47.4196014404297,9.65929985046387,1,"ÖAMTC","1209730","JET"
"47.4199981689453,9.65869998931885",47.4199981689453,9.65869998931885,1,"ÖAMTC","1207991","OMV"
"47.4205017089844,15.0148000717163",47.4205017089844,15.0148000717163,1,"ÖAMTC","1208510","BP Stiglechner"
"47.4210014343262,13.3839998245239",47.4210014343262,13.3839998245239,1,"ÖAMTC","1133658","Shell"
"47.4211006164551,13.3805999755859",47.4211006164551,13.3805999755859,1,"ÖAMTC","1201072","Shell"
"47.4222984313965,15.2727003097534",47.4222984313965,15.2727003097534,1,"ÖAMTC","1208713","Turm<U+00F6>l Quick"
"47.4227981567383,13.2164001464844",47.4227981567383,13.2164001464844,1,"ÖAMTC","1000708","BP"
"47.4230003356934,10.7827997207642",47.4230003356934,10.7827997207642,1,"ÖAMTC","1102289","OIL!"
"47.4230003356934,12.8500003814697",47.4230003356934,12.8500003814697,1,"ÖAMTC","1160036","Avanti"
"47.4230003356934,14.7601003646851",47.4230003356934,14.7601003646851,1,"ÖAMTC","1207832","Viertler"
"47.4230003356934,15.7878999710083",47.4230003356934,15.7878999710083,1,"ÖAMTC","1209196","Genol"
"47.4240989685059,15.2723999023438",47.4240989685059,15.2723999023438,1,"ÖAMTC","1140195","SOCAR"
"47.4247016906738,13.214599609375",47.4247016906738,13.214599609375,1,"ÖAMTC","1211121","Turm<U+00F6>l"
"47.4247016906738,15.0019998550415",47.4247016906738,15.0019998550415,1,"ÖAMTC","1210447","IQ Stiglechner"
"47.4252014160156,16.089599609375",47.4252014160156,16.089599609375,1,"ÖAMTC","1208736","Eni"
"47.426700592041,9.74129962921143",47.426700592041,9.74129962921143,1,"ÖAMTC","1108670","JET"
"47.4281005859375,9.73999977111816",47.4281005859375,9.73999977111816,1,"ÖAMTC","1184091","OMV"
"47.4287986755371,12.8428001403809",47.4287986755371,12.8428001403809,1,"ÖAMTC","1128886","OMV"
"47.4291000366211,15.7796001434326",47.4291000366211,15.7796001434326,1,"ÖAMTC","1119605","Tankstelle Bauer"
"47.4292984008789,16.0594005584717",47.4292984008789,16.0594005584717,1,"ÖAMTC","1136371","SOCAR"
"47.4296989440918,12.8424997329712",47.4296989440918,12.8424997329712,1,"ÖAMTC","1099243","JET"
"47.4299011230469,9.73989963531494",47.4299011230469,9.73989963531494,1,"ÖAMTC","1018064","Eni"
"47.4304008483887,9.6496000289917",47.4304008483887,9.6496000289917,1,"ÖAMTC","1000941","Oberscheider Carworld Tankstelle"
"47.4315986633301,11.8770999908447",47.4315986633301,11.8770999908447,1,"ÖAMTC","1208863","Disk"
"47.432201385498,10.9186000823975",47.432201385498,10.9186000823975,1,"ÖAMTC","1201406","Eni Gutmann"
"47.4324989318848,9.89529991149902",47.4324989318848,9.89529991149902,1,"ÖAMTC","1130599","BP"
"47.4324989318848,11.8788995742798",47.4324989318848,11.8788995742798,1,"ÖAMTC","1208788","Eni"
"47.4329986572266,15.2712001800537",47.4329986572266,15.2712001800537,1,"ÖAMTC","1213872","Turm<U+00F6>l"
"47.4331016540527,11.7356004714966",47.4331016540527,11.7356004714966,1,"ÖAMTC","1208564","Eni Gutmann"
"47.4333000183105,11.8804998397827",47.4333000183105,11.8804998397827,1,"ÖAMTC","1141282","OMV"
"47.4333992004395,13.5193996429443",47.4333992004395,13.5193996429443,1,"ÖAMTC","1201070","LM Energy Express"
"47.434700012207,11.882399559021",47.434700012207,11.882399559021,1,"ÖAMTC","1201153","Rissbacher"
"47.4364013671875,13.941499710083",47.4364013671875,13.941499710083,1,"ÖAMTC","1210789","inTime Tankstelle"
"47.4374008178711,11.8815002441406",47.4374008178711,11.8815002441406,1,"ÖAMTC","1208985","AP Diskont"
"47.4379005432129,15.9162998199463",47.4379005432129,15.9162998199463,1,"ÖAMTC","1208815","Tankstelle Grabner"
"47.4382019042969,10.7646999359131",47.4382019042969,10.7646999359131,1,"ÖAMTC","1211321","BP"
"47.4387016296387,9.75940036773682",47.4387016296387,9.75940036773682,1,"ÖAMTC","1208020","Eni Gutmann"
"47.4387016296387,12.7557001113892",47.4387016296387,12.7557001113892,1,"ÖAMTC","1209760","Avanti"
"47.4389991760254,9.65670013427734",47.4389991760254,9.65670013427734,1,"ÖAMTC","1140229","Avanti"
"47.4392013549805,12.7646999359131",47.4392013549805,12.7646999359131,1,"ÖAMTC","1209382","Lagerhaus"
"47.4393997192383,12.042799949646",47.4393997192383,12.042799949646,1,"ÖAMTC","1208377","Eni Gutmann"
"47.4415016174316,10.6423997879028",47.4415016174316,10.6423997879028,1,"ÖAMTC","1209402","Avanti"
"47.4416999816895,12.2239999771118",47.4416999816895,12.2239999771118,1,"ÖAMTC","1002917","Lagerhaus"
"47.4429016113281,15.6499996185303",47.4429016113281,15.6499996185303,1,"ÖAMTC","1208331","Soma"
"47.4440994262695,9.67080020904541",47.4440994262695,9.67080020904541,1,"ÖAMTC","1209670","Tankstelle Oberti"
"47.4448013305664,12.398699760437",47.4448013305664,12.398699760437,1,"ÖAMTC","1065643","Shell"
"47.4449005126953,12.2334995269775",47.4449005126953,12.2334995269775,1,"ÖAMTC","1201629","BP"
"47.4449005126953,16.0629005432129",47.4449005126953,16.0629005432129,1,"ÖAMTC","1208693","Genol"
"47.4464988708496,13.9125995635986",47.4464988708496,13.9125995635986,1,"ÖAMTC","1209463","OMV Fast Lane"
"47.4468994140625,15.3017997741699",47.4468994140625,15.3017997741699,1,"ÖAMTC","1207940","OMV"
"47.4477005004883,15.3016996383667",47.4477005004883,15.3016996383667,1,"ÖAMTC","1117593","Stadtwerke Kapfenberg"
"47.4477005004883,15.3035001754761",47.4477005004883,15.3035001754761,1,"ÖAMTC","1208050","Sprint-Landforst"
"47.4482002258301,11.8837003707886",47.4482002258301,11.8837003707886,1,"ÖAMTC","1115307","Tankstelle Duftner"
"47.448299407959,16.4176998138428",47.448299407959,16.4176998138428,1,"ÖAMTC","1000040","Turm<U+00F6>l"
"47.4485015869141,12.0869998931885",47.4485015869141,12.0869998931885,1,"ÖAMTC","1148228","Shell"
"47.4487991333008,12.3241996765137",47.4487991333008,12.3241996765137,1,"ÖAMTC","1103951","Shell"
"47.4488983154297,15.8577995300293",47.4488983154297,15.8577995300293,1,"ÖAMTC","1209200","Genol"
"47.4488983154297,15.8578996658325",47.4488983154297,15.8578996658325,1,"ÖAMTC","1209200","Genol"
"47.4491996765137,9.9064998626709",47.4491996765137,9.9064998626709,1,"ÖAMTC","1209613","Johann Meusburger GmbH"
"47.4495010375977,9.6648998260498",47.4495010375977,9.6648998260498,1,"ÖAMTC","1207848","OMV"
"47.4500999450684,9.92329978942871",47.4500999450684,9.92329978942871,1,"ÖAMTC","1212229","Tankstelle JP Mennel"
"47.4501991271973,12.3909997940063",47.4501991271973,12.3909997940063,1,"ÖAMTC","1099275","JET"
"47.4504013061523,15.3399000167847",47.4504013061523,15.3399000167847,1,"ÖAMTC","1208620","OMV"
"47.4509010314941,9.92500019073486",47.4509010314941,9.92500019073486,1,"ÖAMTC","1090727","Tankstelle KOBRAS"
"47.4524993896484,15.2665996551514",47.4524993896484,15.2665996551514,1,"ÖAMTC","1209451","Gbr. Trippl Transporte GmbH & Co KG"
"47.4547004699707,15.3177003860474",47.4547004699707,15.3177003860474,1,"ÖAMTC","1209855","Eni Stiglechner"
"47.4558982849121,12.3865003585815",47.4558982849121,12.3865003585815,1,"ÖAMTC","1082015","OMV"
"47.4581985473633,9.95510005950928",47.4581985473633,9.95510005950928,1,"ÖAMTC","1208065","Avanti"
"47.4581985473633,12.3865995407104",47.4581985473633,12.3865995407104,1,"ÖAMTC","1082011","BP"
"47.4589004516602,13.2031002044678",47.4589004516602,13.2031002044678,1,"ÖAMTC","1209367","IQ Stiglechner"
"47.4592018127441,9.64410018920898",47.4592018127441,9.64410018920898,1,"ÖAMTC","1187052","Shell"
"47.4592018127441,9.64500045776367",47.4592018127441,9.64500045776367,1,"ÖAMTC","1208987","ESW Tankstelle"
"47.4603004455566,13.1988000869751",47.4603004455566,13.1988000869751,1,"ÖAMTC","1160686","BP"
"47.4617004394531,13.9897003173828",47.4617004394531,13.9897003173828,1,"ÖAMTC","1208968","Lagerhaus"
"47.4631004333496,9.72719955444336",47.4631004333496,9.72719955444336,1,"ÖAMTC","1210463","BayWa"
"47.4632987976074,16.6319007873535",47.4632987976074,16.6319007873535,1,"ÖAMTC","1209422","Genol"
"47.4650001525879,15.5025997161865",47.4650001525879,15.5025997161865,1,"ÖAMTC","1208497","Tankstelle Pitzer"
"47.4659996032715,11.9875001907349",47.4659996032715,11.9875001907349,1,"ÖAMTC","1208474","Avanti"
"47.4662017822266,15.3374996185303",47.4662017822266,15.3374996185303,1,"ÖAMTC","1210785","Diskonttankstelle Ratzenberger"
"47.4662017822266,15.3378000259399",47.4662017822266,15.3378000259399,1,"ÖAMTC","1210785","2 L<U+00F6>wen"
"47.4668006896973,15.3732995986938",47.4668006896973,15.3732995986938,1,"ÖAMTC","1213021","Eni"
"47.4669990539551,11.9899997711182",47.4669990539551,11.9899997711182,1,"ÖAMTC","1099271","BP"
"47.4674987792969,9.65830039978027",47.4674987792969,9.65830039978027,1,"ÖAMTC","1122022","BP"
"47.4674987792969,15.3396997451782",47.4674987792969,15.3396997451782,1,"ÖAMTC","1165422","JET"
"47.467700958252,15.339599609375",47.467700958252,15.339599609375,1,"ÖAMTC","1165422","JET"
"47.4696006774902,13.3842000961304",47.4696006774902,13.3842000961304,1,"ÖAMTC","1209734","RTA Hirscher GmbH"
"47.4700012207031,15.3512001037598",47.4700012207031,15.3512001037598,1,"ÖAMTC","1213972","Rumpold"
"47.4702987670898,9.72879981994629",47.4702987670898,9.72879981994629,1,"ÖAMTC","1208552","Disk"
"47.4726982116699,15.3650999069214",47.4726982116699,15.3650999069214,1,"ÖAMTC","1000834","Shell"
"47.472900390625,9.90120029449463",47.472900390625,9.90120029449463,1,"ÖAMTC","1208134","W<U+00E4>lderhaus Tankstelle"
"47.4734001159668,11.979100227356",47.4734001159668,11.979100227356,1,"ÖAMTC","1207759","Tankstelle Kern & Kern"
"47.4754981994629,10.6940002441406",47.4754981994629,10.6940002441406,1,"ÖAMTC","1208563","Eni Gutmann"
"47.4776000976562,9.67969989776611",47.4776000976562,9.67969989776611,1,"ÖAMTC","1099282","JET"
"47.4776992797852,12.0454998016357",47.4776992797852,12.0454998016357,1,"ÖAMTC","1138393","OMV Gutmann"
"47.4782981872559,15.7161998748779",47.4782981872559,15.7161998748779,1,"ÖAMTC","1209632","Shell"
"47.4796981811523,10.7305002212524",47.4796981811523,10.7305002212524,1,"ÖAMTC","1000919","Shell"
"47.4798011779785,10.730299949646",47.4798011779785,10.730299949646,1,"ÖAMTC","1000919","Shell"
"47.4798011779785,12.5385999679565",47.4798011779785,12.5385999679565,1,"ÖAMTC","1208381","Eni"
"47.4803009033203,10.7356004714966",47.4803009033203,10.7356004714966,1,"ÖAMTC","1209709","Eni Gutmann"
"47.4808006286621,16.0918998718262",47.4808006286621,16.0918998718262,1,"ÖAMTC","1209436","BP Stiglechner"
"47.4813995361328,9.73149967193604",47.4813995361328,9.73149967193604,1,"ÖAMTC","1207660","Eni"
"47.4814987182617,9.74619960784912",47.4814987182617,9.74619960784912,1,"ÖAMTC","1208069","Eni"
"47.4817008972168,15.4015998840332",47.4817008972168,15.4015998840332,1,"ÖAMTC","1201419","TS-Allerheiligen"
"47.4818000793457,12.146900177002",47.4818000793457,12.146900177002,1,"ÖAMTC","1208742","Eni"
"47.4827995300293,12.058500289917",47.4827995300293,12.058500289917,1,"ÖAMTC","1102214","Eni"
"47.4831008911133,12.0290002822876",47.4831008911133,12.0290002822876,1,"ÖAMTC","1150790","Shell"
"47.4832000732422,15.393500328064",47.4832000732422,15.393500328064,1,"ÖAMTC","1209027","Turm<U+00F6>l"
"47.4838981628418,12.5347995758057",47.4838981628418,12.5347995758057,1,"ÖAMTC","1208548","Disk"
"47.4854011535645,11.9736995697021",47.4854011535645,11.9736995697021,1,"ÖAMTC","1208546","Disk"
"47.4860992431641,13.9837999343872",47.4860992431641,13.9837999343872,1,"ÖAMTC","1208613","Land lebt auf!"
"47.4878997802734,9.73330020904541",47.4878997802734,9.73330020904541,1,"ÖAMTC","1207818","OMV"
"47.4882011413574,9.70219993591309",47.4882011413574,9.70219993591309,1,"ÖAMTC","1209812","DISKONT Tankstelle (HOFER Parkplatz)"
"47.4884986877441,14.545599937439",47.4884986877441,14.545599937439,1,"ÖAMTC","1209457","Tankstelle Huber"
"47.4887008666992,12.3768997192383",47.4887008666992,12.3768997192383,1,"ÖAMTC","1101828","Hartsteinwerk Kitzb<U+00FC>hel"
"47.4891014099121,12.5278997421265",47.4891014099121,12.5278997421265,1,"ÖAMTC","1062438","Lagerhaus"
"47.4902992248535,12.0735998153687",47.4902992248535,12.0735998153687,1,"ÖAMTC","1138395","OMV"
"47.4905014038086,9.70300006866455",47.4905014038086,9.70300006866455,1,"ÖAMTC","1140328","Avanti"
"47.4905014038086,14.4863996505737",47.4905014038086,14.4863996505737,1,"ÖAMTC","1119607","TRT Billiger Tanken"
"47.4907989501953,14.4841995239258",47.4907989501953,14.4841995239258,1,"ÖAMTC","1210348","Tank- und Waschcenter Seebacher"
"47.49169921875,9.85249996185303",47.49169921875,9.85249996185303,1,"ÖAMTC","1209406","Tankstelle V<U+00F6>gel"
"47.4934997558594,15.4280996322632",47.4934997558594,15.4280996322632,1,"ÖAMTC","1209026","Salchenegger"
"47.4935989379883,15.4280996322632",47.4935989379883,15.4280996322632,1,"ÖAMTC","1209026","Salchenegger"
"47.4936981201172,9.71090030670166",47.4936981201172,9.71090030670166,1,"ÖAMTC","1120618","Shell"
"47.4936981201172,14.483099937439",47.4936981201172,14.483099937439,1,"ÖAMTC","1139152","BP"
"47.4943008422852,12.0909996032715",47.4943008422852,12.0909996032715,1,"ÖAMTC","1061790","Eni Gutmann"
"47.4943008422852,16.2824993133545",47.4943008422852,16.2824993133545,1,"ÖAMTC","1201564","Diskont"
"47.494701385498,16.511100769043",47.494701385498,16.511100769043,1,"ÖAMTC","1201087","Tankstelle Rainer"
"47.4948997497559,10.5576000213623",47.4948997497559,10.5576000213623,1,"ÖAMTC","1208677","Avanti"
"47.4952011108398,9.73369979858398",47.4952011108398,9.73369979858398,1,"ÖAMTC","1201534","Eni"
"47.4963989257812,12.3887996673584",47.4963989257812,12.3887996673584,1,"ÖAMTC","1207852","Eni Gutmann"
"47.4986000061035,9.94569969177246",47.4986000061035,9.94569969177246,1,"ÖAMTC","1149781","Tankstelle Schindele"
"47.4986991882324,9.7327995300293",47.4986991882324,9.7327995300293,1,"ÖAMTC","1208493","Eni"
"47.4989013671875,10.5170001983643",47.4989013671875,10.5170001983643,1,"ÖAMTC","1208743","OMV"
"47.4990005493164,16.512300491333",47.4990005493164,16.512300491333,1,"ÖAMTC","1208756","Genol"
"47.4990997314453,10.7203998565674",47.4990997314453,10.7203998565674,1,"ÖAMTC","1064224","Eni"
"47.5018997192383,12.0832996368408",47.5018997192383,12.0832996368408,1,"ÖAMTC","1052850","Freie Tankstelle"
"47.5035018920898,16.2047004699707",47.5035018920898,16.2047004699707,1,"ÖAMTC","1209226","Genol"
"47.5042991638184,9.71780014038086",47.5042991638184,9.71780014038086,1,"ÖAMTC","1210746","Freie Tankstelle"
"47.505500793457,9.82209968566895",47.505500793457,9.82209968566895,1,"ÖAMTC","1201458","B<U+00F6>hlers Tankstelle"
"47.5064010620117,12.065899848938",47.5064010620117,12.065899848938,1,"ÖAMTC","1208866","Disk"
"47.5083999633789,16.3945007324219",47.5083999633789,16.3945007324219,1,"ÖAMTC","1210000","Genol"
"47.5084991455078,16.5035991668701",47.5084991455078,16.5035991668701,1,"ÖAMTC","1001800","Tankstelle Blaguss"
"47.5094985961914,16.5002994537354",47.5094985961914,16.5002994537354,1,"ÖAMTC","1201173","OMV"
"47.5108985900879,9.75300025939941",47.5108985900879,9.75300025939941,1,"ÖAMTC","1100165","BP"
"47.5121994018555,15.4567003250122",47.5121994018555,15.4567003250122,1,"ÖAMTC","1208256","Eni Hochhauser"
"47.5144996643066,16.4885997772217",47.5144996643066,16.4885997772217,1,"ÖAMTC","1209810","DISKONT Tankstelle (HOFER Parkplatz)"
"47.5149993896484,9.86480045318604",47.5149993896484,9.86480045318604,1,"ÖAMTC","1209408","Geist Transporte"
"47.5154991149902,9.84370040893555",47.5154991149902,9.84370040893555,1,"ÖAMTC","1163139","Shell"
"47.5158996582031,12.318699836731",47.5158996582031,12.318699836731,1,"ÖAMTC","1048260","BP LM Energy"
"47.515998840332,15.1746997833252",47.515998840332,15.1746997833252,1,"ÖAMTC","1201379","Tankstelle Ziegler"
"47.5163993835449,10.4554004669189",47.5163993835449,10.4554004669189,1,"ÖAMTC","1201322","Eni Gutmann"
"47.5181007385254,12.0672998428345",47.5181007385254,12.0672998428345,1,"ÖAMTC","1062893","BP"
"47.5185012817383,15.7712001800537",47.5185012817383,15.7712001800537,1,"ÖAMTC","1209454","Freie Tankstelle"
"47.5195007324219,12.0661001205444",47.5195007324219,12.0661001205444,1,"ÖAMTC","1093473","OMV"
"47.5196990966797,12.417799949646",47.5196990966797,12.417799949646,1,"ÖAMTC","1208549","Disk"
"47.5205001831055,9.90950012207031",47.5205001831055,9.90950012207031,1,"ÖAMTC","1209407","Geist Transporte"
"47.5209999084473,15.2307996749878",47.5209999084473,15.2307996749878,1,"ÖAMTC","1209452","SOCAR"
"47.5227012634277,14.0832004547119",47.5227012634277,14.0832004547119,1,"ÖAMTC","1207706","Shell"
"47.5233001708984,14.3235998153687",47.5233001708984,14.3235998153687,1,"ÖAMTC","1208099","Autoservice Lemmerer"
"47.5253982543945,12.4231004714966",47.5253982543945,12.4231004714966,1,"ÖAMTC","1061877","BP"
"47.5259017944336,12.423999786377",47.5259017944336,12.423999786377,1,"ÖAMTC","1210572","Disk"
"47.5269012451172,12.4243001937866",47.5269012451172,12.4243001937866,1,"ÖAMTC","1082404","Eni"
"47.5289993286133,11.7079000473022",47.5289993286133,11.7079000473022,1,"ÖAMTC","1091928","OMV"
"47.5317001342773,15.5102996826172",47.5317001342773,15.5102996826172,1,"ÖAMTC","1208774","Rumpold"
"47.532398223877,14.1059999465942",47.532398223877,14.1059999465942,1,"ÖAMTC","1201622","BP"
"47.532901763916,12.4371995925903",47.532901763916,12.4371995925903,1,"ÖAMTC","1100274","Shell Stiglechner"
"47.5336990356445,12.0934000015259",47.5336990356445,12.0934000015259,1,"ÖAMTC","1210584","INN-TANK"
"47.5341987609863,9.73910045623779",47.5341987609863,9.73910045623779,1,"ÖAMTC","1107185","Tankstelle Schindele"
"47.5346984863281,9.7519998550415",47.5346984863281,9.7519998550415,1,"ÖAMTC","1107183","OMV"
"47.5349998474121,9.73830032348633",47.5349998474121,9.73830032348633,1,"ÖAMTC","1067681","Tankstelle Deuring"
"47.5383987426758,12.4409999847412",47.5383987426758,12.4409999847412,1,"ÖAMTC","1128655","OMV"
"47.538501739502,16.4326000213623",47.538501739502,16.4326000213623,1,"ÖAMTC","1209718","Tanken an der S31"
"47.5396003723145,15.2391996383667",47.5396003723145,15.2391996383667,1,"ÖAMTC","1017122","Turm<U+00F6>l"
"47.540901184082,16.1550998687744",47.540901184082,16.1550998687744,1,"ÖAMTC","1210640","P<U+00FC>rrer Trans GmbH."
"47.5420989990234,14.9022998809814",47.5420989990234,14.9022998809814,1,"ÖAMTC","1208316","SOCAR"
"47.5424003601074,16.6587009429932",47.5424003601074,16.6587009429932,1,"ÖAMTC","1210020","Genol"
"47.5425987243652,15.538800239563",47.5425987243652,15.538800239563,1,"ÖAMTC","1131191","Turm<U+00F6>l Quick"
"47.5428009033203,16.1173000335693",47.5428009033203,16.1173000335693,1,"ÖAMTC","1208163","Shell"
"47.5433006286621,9.75139999389648",47.5433006286621,9.75139999389648,1,"ÖAMTC","1207633","TK Tankstellen GmbH"
"47.5443992614746,9.73910045623779",47.5443992614746,9.73910045623779,1,"ÖAMTC","1209960","Schindele Autobahnrastst<U+00E4>tte"
"47.5470008850098,12.1017999649048",47.5470008850098,12.1017999649048,1,"ÖAMTC","1055410","Avia XPress"
"47.5483016967773,15.5625",47.5483016967773,15.5625,1,"ÖAMTC","1209306","Lagerhaus"
